"Kod stacji","Nazwa stacji","Rok","Miesiąc","Dzień","Maksymalna temperatura dobowa","Status pomiaru TMAX","Minimalna temperatura dobowa","Status pomiaru TMIN","Średnia temperatura dobowa","Status pomiaru STD", "Temperatura minimalna przy gruncie","Status pomiaru TMNG","Suma dobowa opadu","Status pomiaru SMDB","Rodzaj opadu","Wysokość pokrywy śnieżnej","Status pomiaru PKSN","Równoważnik wodny śniegu","Status pomiaru RWSN","Usłonecznienie","Status pomiaru USL","Czas trwania opadu deszczu","Status pomiaru DESZ","Czas trwania opadu śniegu","Status pomiaru SNEG","Czas trwania opadu deszczu ze śniegiem","Status pomiaru DISN","Czas trwania gradu","Status pomiaru GRAD","Czas trwania mgły","Status pomiaru MGLA","Czas trwania zamglenia","Status pomiaru ZMGL","Czas trwania sadzi","Status pomiaru SADZ","Czas trwania gołoledzi","Status pomiaru GOLO","Czas trwania zamieci śnieżnej niskiej","Status pomiaru ZMNI","Czas trwania zamieci śnieżnej wysokiej","Status pomiaru ZMWS","Czas trwania zmętnienia","Status pomiaru ZMET","Czas trwania wiatru >=10m/s","Status pomiaru FF10","Czas trwania wiatru >15m/s","Status pomiaru FF15","Czas trwania burzy","Status pomiaru BRZA","Czas trwania rosy","Status pomiaru ROSA","Czas trwania szronu","Status pomiaru SZRO","Wystąpienie pokrywy śnieżnej","Status pomiaru DZPS","Wystąpienie błyskawicy","Status pomiaru DZBL","Stan gruntu","Izoterma dolna","Status pomiaru IZD","Izoterma górna","Status pomiaru IZG","Aktynometria","Status pomiaru AKTN"
"351220495","LUBLIN-RADAWIEC","2018","04","19",19.0,"",10.0,"",13.9,"",6.7,"",.0,"9","",0,"9",.0,"9",12.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",9.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","20",18.3,"",4.0,"",11.6,"",1.9,"",.0,"9","",0,"9",.0,"9",13.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",10.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","21",23.8,"",7.5,"",15.7,"",3.8,"",.0,"9","",0,"9",.0,"9",12.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.5,"",.0,"9",.0,"9",11.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","22",18.0,"",2.4,"",11.1,"",.4,"",.0,"9","",0,"9",.0,"9",13.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",8.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","23",19.6,"",3.8,"",13.5,"",.0,"",.0,"","W",0,"9",.0,"9",9.6,"",.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",5.0,"",.0,"9",0,"",1,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","24",18.7,"",11.8,"",14.7,"",11.0,"",.0,"","W",0,"9",.0,"9",8.1,"",.3,"",.0,"9",.0,"9",.0,"9",.0,"9",4.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","25",23.4,"",9.0,"",15.7,"",5.8,"",.6,"","W",0,"9",.0,"9",9.7,"",.8,"",.0,"9",.0,"9",.0,"9",.0,"9",1.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.8,"",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","26",16.6,"",8.2,"",10.9,"",7.1,"",3.5,"","W",0,"9",.0,"9",6.8,"",2.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","27",14.6,"",4.3,"",9.1,"",3.3,"",.0,"9","",0,"9",.0,"9",11.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",5.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","28",23.5,"",5.6,"",14.9,"",3.0,"",.0,"9","",0,"9",.0,"9",12.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","29",26.8,"",11.9,"",18.5,"",8.0,"",10.7,"","W",0,"9",.0,"9",10.2,"",1.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",2.6,"",5.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","04","30",27.1,"",12.4,"",19.8,"",10.7,"",.0,"9","",0,"9",.0,"9",11.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",1,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","01",26.2,"",11.0,"",19.5,"",10.2,"",.0,"9","",0,"9",.0,"9",11.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","02",24.5,"",9.8,"",18.6,"",8.1,"",.0,"9","",0,"9",.0,"9",12.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","03",27.4,"",14.1,"",20.4,"",12.5,"",.0,"9","",0,"9",.0,"9",13.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","04",23.3,"",11.8,"",16.8,"",9.1,"",.0,"9","",0,"9",.0,"9",13.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","05",18.9,"",8.3,"",12.9,"",8.2,"",.0,"9","",0,"9",.0,"9",13.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",4.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","06",18.8,"",5.9,"",12.5,"",5.1,"",.0,"9","",0,"9",.0,"9",14.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",10.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","07",21.1,"",7.3,"",14.5,"",5.1,"",.0,"9","",0,"9",.0,"9",13.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","08",24.2,"",10.3,"",17.4,"",9.4,"",.0,"9","",0,"9",.0,"9",13.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","09",26.5,"",11.9,"",18.3,"",9.6,"",.1,"","W",0,"9",.0,"9",8.8,"",.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.6,"",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","10",26.1,"",12.0,"",18.6,"",8.6,"",.0,"9","",0,"9",.0,"9",6.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","11",24.7,"",13.3,"",18.6,"",11.5,"",.0,"9","",0,"9",.0,"9",13.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",1,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","12",21.9,"",8.4,"",16.1,"",4.6,"",.0,"9","",0,"9",.0,"9",14.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","13",24.5,"",7.9,"",16.7,"",5.1,"",.2,"","W",0,"9",.0,"9",11.9,"",.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","14",16.6,"",5.9,"",11.5,"",3.0,"",4.7,"","W",0,"9",.0,"9",7.1,"",1.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","15",19.9,"",8.1,"",13.7,"",6.7,"",.5,"","W",0,"9",.0,"9",6.5,"",2.0,"",.0,"9",.0,"9",.0,"9",4.0,"",8.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","16",14.6,"",10.1,"",12.7,"",8.3,"",16.1,"","W",0,"9",.0,"9",.0,"9",10.8,"",.0,"9",.0,"9",.0,"9",5.6,"",16.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","17",13.8,"",11.2,"",12.4,"",10.9,"",17.2,"","W",0,"9",.0,"9",.0,"9",14.0,"",.0,"9",.0,"9",.0,"9",.0,"9",7.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","18",17.3,"",12.2,"",14.0,"",12.2,"",2.1,"","W",0,"9",.0,"9",1.4,"",5.9,"",.0,"9",.0,"9",.0,"9",.0,"9",9.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","19",17.3,"",10.6,"",13.0,"",10.8,"",3.2,"","W",0,"9",.0,"9",1.8,"",1.8,"",.0,"9",.0,"9",.0,"9",.0,"9",8.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","20",19.2,"",8.2,"",13.6,"",7.4,"",.0,"9","",0,"9",.0,"9",12.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",4.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","21",19.7,"",7.4,"",14.1,"",4.9,"",.0,"","W",0,"9",.0,"9",9.7,"",.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","22",21.9,"",9.8,"",15.7,"",8.9,"",.0,"9","",0,"9",.0,"9",12.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",3.0,"",.0,"9",0,"",1,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","23",24.0,"",10.4,"",17.8,"",8.6,"",.0,"9","",0,"9",.0,"9",13.4,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",10.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","24",22.4,"",11.1,"",16.9,"",10.1,"",.0,"9","",0,"9",.0,"9",13.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",10.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","25",23.3,"",11.9,"",17.8,"",10.4,"",.0,"","W",0,"9",.0,"9",11.9,"",.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",1,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","26",26.1,"",15.4,"",20.4,"",14.1,"",.0,"9","",0,"9",.0,"9",8.5,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.3,"",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","27",25.2,"",13.6,"",19.6,"",12.6,"",.0,"9","",0,"9",.0,"9",13.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",2.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","28",25.4,"",11.9,"",19.6,"",9.3,"",.0,"9","",0,"9",.0,"9",14.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",9.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","29",26.3,"",11.5,"",19.9,"",8.0,"",.0,"9","",0,"9",.0,"9",14.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","30",28.4,"",13.2,"",21.1,"",9.9,"",.0,"9","",0,"9",.0,"9",14.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",8.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","05","31",29.6,"",13.1,"",22.9,"",10.8,"",.0,"9","",0,"9",.0,"9",13.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","01",27.1,"",16.2,"",21.5,"",15.1,"",.0,"9","",0,"9",.0,"9",14.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1.0,"",.0,"9",0,"",1,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","02",25.3,"",11.9,"",19.3,"",10.2,"",2.5,"","W",0,"9",.0,"9",8.1,"",1.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.8,"",5.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","03",26.1,"",12.6,"",19.7,"",10.5,"",.0,"9","",0,"9",.0,"9",13.3,"",.0,"9",.0,"9",.0,"9",.0,"9",1.4,"",2.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","04",27.1,"",15.0,"",20.8,"",13.1,"",.0,"9","",0,"9",.0,"9",11.3,"",.0,"9",.0,"9",.0,"9",.0,"9",3.3,"",4.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","05",25.4,"",14.7,"",19.4,"",13.5,"",.0,"9","",0,"9",.0,"9",12.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","06",18.1,"",5.3,"",11.7,"",4.0,"",.0,"9","",0,"9",.0,"9",15.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","07",22.0,"",5.1,"",15.3,"",2.3,"",.0,"9","",0,"9",.0,"9",15.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","08",27.4,"",10.3,"",19.8,"",7.2,"",.0,"9","",0,"9",.0,"9",15.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","09",28.8,"",13.9,"",22.7,"",10.3,"",.0,"9","",0,"9",.0,"9",14.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","10",29.5,"",14.9,"",23.0,"",11.4,"",.2,"","W",0,"9",.0,"9",12.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","11",25.2,"",15.4,"",20.1,"",12.3,"",2.9,"","W",0,"9",.0,"9",5.6,"",2.1,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",1,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","12",21.9,"",15.4,"",17.9,"",13.6,"",9.5,"","W",0,"9",.0,"9",2.2,"",4.1,"",.0,"9",.0,"9",.0,"9",.0,"9",5.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",7.6,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","13",20.9,"",10.3,"",16.9,"",8.4,"",.0,"","W",0,"9",.0,"9",6.1,"",.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","14",22.8,"",14.6,"",17.6,"",14.5,"",.2,"","W",0,"9",.0,"9",5.3,"",4.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",1.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","15",25.1,"",12.2,"",18.9,"",11.7,"",.0,"9","",0,"9",.0,"9",12.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",8.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","16",25.8,"",12.3,"",19.8,"",9.7,"",.0,"9","",0,"9",.0,"9",13.9,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",4.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","17",25.4,"",11.7,"",20.6,"",9.8,"",.5,"","W",0,"9",.0,"9",7.0,"",1.6,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","18",24.7,"",16.1,"",20.5,"",15.8,"",.0,"","W",0,"9",.0,"9",4.4,"",.3,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","19",27.1,"",14.7,"",21.5,"",13.2,"",.0,"9","",0,"9",.0,"9",8.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",6.0,"",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","20",27.4,"",16.1,"",21.7,"",14.0,"",.0,"9","",0,"9",.0,"9",13.0,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","21",31.1,"",15.8,"",23.0,"",11.9,"",2.0,"","W",0,"9",.0,"9",8.6,"",1.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.2,"",.0,"9",2.2,"",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","22",25.0,"",10.9,"",13.4,"",10.7,"",.0,"9","",0,"9",.0,"9",3.6,"",.8,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","23",15.8,"",9.9,"",11.7,"",9.5,"",2.2,"","W",0,"9",.0,"9",2.4,"",2.7,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
"351220495","LUBLIN-RADAWIEC","2018","06","24",14.8,"",7.5,"",11.6,"",6.9,"",6.4,"","W",0,"9",.0,"9",3.6,"",4.2,"",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.0,"9",.4,"",.0,"9",.0,"9",0,"",0,"","R",0,"9",0,"9",0,"8"
